"NPDES DMR Parameter to Pollutant Category Crosswalk"

POLLUTANT_CODE,POLLUTANT_DESC,PARAMETER_CODE,PARAMETER_DESC,COUNT_PERMITS_WITH_LIMITS,CHEMICAL_ABSTRACT_SERVICE_NMBR,SRS_ID,TOXIC_WEIGHTING_FACTOR,QNCR_POLL_CODE,NITROGEN,PHOSPHORUS,ORGANIC_ENRICHMENT,SOLIDS,PATHOGEN_INDICATORS,METALS,CWA_PRIORITY_POLLUTANTS,CERCLA_HAZ_SUBST,TRI_CHEMICALS,TEMPERATURE,GEN_RADIOACTIVITY,RADIONUCLIDES,COLOR,WHOLE_EFFLUENT_TOXICITY,PFAS
"11776","NOEL FLTH 7DAY CHR LEPOMIS MACROCHI","TBZ6E","Noel Flth 7Day Chronic Lepomis Macrochi",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11777","NOEL FLTH 7DAY CHR MENIDIA","TBZ6B","Noel Flth 7Day Chronic Menidia",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11778","NOEL FLTH 7DAY CHR MYSID. BAHIA","TBZ3E","Noel Flth 7Day Chronic Mysid. Bahia",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11779","NOEL FLTH 7DAY CHR PIMEPHALES","TBZ6C","Noel Flth 7Day Chronic Pimephales",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11780","NOEL FLTH 7DAY CHR SALMO GAIR.","TBZ6D","Noel Flth 7Day Chronic Salmo Gair.",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11781","NOEL FLTH 7DAY CHR SELEN. CAPR.","TBZ1A","Noel Flth 7Day Chronic Selen. Capr.",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11782","NOEL FLTH 96HR ACU LEPOMIS MACROCHI","TBX6E","Noel Flth 96Hr Acute Lepomis Macrochi",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11783","NOEL LETHAL STATRE 48HR ACU CYPRINODON","TOM6A","Noel Lethal Statre 48Hr Acute Cyprinodon",1,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11784","NOEL LETHAL STATRE 48HR ACU D. PULEX","TOM3D","Noel Lethal Statre 48Hr Acute D. Pulex",512,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11785","NOEL LETHAL STATRE 48HR ACU MENIDIA","TOM6B","Noel Lethal Statre 48Hr Acute Menidia",385,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11786","NOEL LETHAL STATRE 48HR ACU MYSID. BAHIA","TOM3E","Noel Lethal Statre 48Hr Acute Mysid. Bahia",388,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11787","NOEL LETHAL STATRE 48HR ACU PIMEPHALES","TOM6C","Noel Lethal Statre 48Hr Acute Pimephales",484,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11788","NOEL LETHAL STATRE 7DAY CHR CERIODAPHNIA","TOP3B","Noel Lethal Statre 7Day Chronic Ceriodaphnia",989,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11789","NOEL LETHAL STATRE 7DAY CHR CYPRINODON","TOP6A","Noel Lethal Statre 7Day Chronic Cyprinodon",2,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11790","NOEL LETHAL STATRE 7DAY CHR MENIDIA","TOP6B","Noel Lethal Statre 7Day Chronic Menidia",535,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11791","NOEL LETHAL STATRE 7DAY CHR MYSID. BAHIA","TOP3E","Noel Lethal Statre 7Day Chronic Mysid. Bahia",543,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11792","NOEL LETHAL STATRE 7DAY CHR PIMEPHALES","TOP6C","Noel Lethal Statre 7Day Chronic Pimephales",995,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11793","NOEL STAT 1HR CHR DENDRASTER EXCENT","TBF3N","Noel Static 1Hr Chronic Dendraster Excent",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11794","NOEL STAT 1HR CHR GREEN SEA URCHIN","TBF3M","Noel Static 1Hr Chronic Green Sea Urchin",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11795","NOEL STAT 1HR CHR PURPLE SEA URCHIN","TBF3L","Noel Static 1Hr Chronic Purple Sea Urchin",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11796","NOEL STAT 1HR CHR RED SEA URCHIN","TBF3K","Noel Static 1Hr Chronic Red Sea Urchin",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11797","NOEL STAT 1HR FERT. CHR ARBACIA","TBH3A","Noel Static 1Hr Fert. Chronic Arbacia",66,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11798","NOEL STAT 24HR ACU LEPOMIS MACROCHIRUS","TBE6E","Noel Static 24Hr Acute Lepomis Macrochirus",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11799","NOEL STAT 48HR ACU LEPOMIS MACROCHIRUS","TBA6E","NOEL Static 48Hr Acute Lepomis Macrochirus",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11800","NOEL STAT 48HR CHR CHAMPIA","TBG1C","Noel Static 48Hr Chronic Champia",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11801","NOEL STAT 48HR CHR CRASSOSTREA GIGAS","TBG3O","Noel Static 48Hr Chronic Crassostrea Gigas",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11802","NOEL STAT 48HR CHR MYTILUS EDULIS","TBG3P","Noel Static 48Hr Chronic Mytilus Edulis",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11803","NOEL STAT 4DAY CHR ARBACIA","TBC3A","Noel Static 4Day Chronic Arbacia",1,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11804","NOEL STAT 4DAY CHR CERIODAPHNIA","TBC3B","Noel Static 4Day Chronic Ceriodaphnia",3,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11805","NOEL STAT 4DAY CHR CHAMPIA","TBC1C","Noel Static 4Day Chronic Champia",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11806","NOEL STAT 4DAY CHR CYPRINODON","TBC6A","Noel Static 4Day Chronic Cyprinodon",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11807","NOEL STAT 4DAY CHR D. MAGNA","TBC3C","Noel Static 4Day Chronic D. Magna",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11808","NOEL STAT 4DAY CHR D. PULEX","TBC3D","Noel Static 4Day Chronic D. Pulex",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11809","NOEL STAT 4DAY CHR L. MINOR","TBC1B","Noel Static 4Day Chronic L. Minor",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11810","NOEL STAT 4DAY CHR LEPOMIS MACROCHIRUS","TBC6E","Noel Static 4Day Chronic Lepomis Macrochirus",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11811","NOEL STAT 4DAY CHR MENIDIA","TBC6B","Noel Static 4Day Chronic Menidia",1,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11812","NOEL STAT 4DAY CHR MYSID. BAHIA","TBC3E","Noel Static 4Day Chronic Mysid. Bahia",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11813","NOEL STAT 4DAY CHR PIMEPHALES","TBC6C","Noel Static 4Day Chronic Pimephales",1,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11814","NOEL STAT 4DAY CHR SALMO GAIR.","TBC6D","Noel Static 4Day Chronic Salmo Gair.",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11815","NOEL STAT 4DAY CHR SELEN. CAPR.","TBC1A","Noel Static 4Day Chronic Selen. Capr.",6,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11816","NOEL STAT 7DAY CHR ARBACIA","TBD3A","Noel Static 7Day Chronic Arbacia",3,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11817","NOEL STAT 7DAY CHR CERIODAPHNIA","TBD3B","Noel Static 7Day Chronic Ceriodaphnia",67,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11818","NOEL STAT 7DAY CHR CHAMPIA","TBD1C","Noel Static 7Day Chronic Champia",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11819","NOEL STAT 7DAY CHR CYPRINODON","TBD6A","Noel Static 7Day Chronic Cyprinodon",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11820","NOEL STAT 7DAY CHR D. MAGNA","TBD3C","Noel Static 7Day Chronic D. Magna",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11821","NOEL STAT 7DAY CHR D. PULEX","TBD3D","Noel Static 7Day Chronic D. Pulex",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11822","NOEL STAT 7DAY CHR L. MINOR","TBD1B","Noel Static 7Day Chronic L. Minor",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11823","NOEL STAT 7DAY CHR LEPOMIS MACROCHIRUS","TBD6E","Noel Static 7Day Chronic Lepomis Macrochirus",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11824","NOEL STAT 7DAY CHR MENIDIA","TBD6B","Noel Static 7Day Chronic Menidia",12,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11825","NOEL STAT 7DAY CHR MYSID. BAHIA","TBD3E","Noel Static 7Day Chronic Mysid. Bahia",6,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11826","NOEL STAT 7DAY CHR PIMEPHALES","TBD6C","Noel Static 7Day Chronic Pimephales",22,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11827","NOEL STAT 7DAY CHR SALMO GAIR.","TBD6D","Noel Static 7Day Chronic Salmo Gair.",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11828","NOEL STAT 7DAY CHR SELEN. CAPR.","TBD1A","Noel Static 7Day Chronic Selen. Capr.",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11829","NOEL STAT 96HR ACU LEPOMIS MACROCHIRUS","TBB6E","Noel Static 96Hr Acute Lepomis Macrochirus",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11830","NOEL STATRE 10DAY CHR SALVEL. SALMONID","TBQ6F","Noel Statre 10Day Chronic Salvel. Salmonid",53,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11831","NOEL STATRE 4DAY CHR ARBACIA","TBO3A","Noel Statre 4Day Chronic Arbacia",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11832","NOEL STATRE 4DAY CHR CERIODAPHNIA","TBO3B","Noel Statre 4Day Chronic Ceriodaphnia",1,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11833","NOEL STATRE 4DAY CHR CHAMPIA","TBO1C","Noel Statre 4Day Chronic Champia",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11834","NOEL STATRE 4DAY CHR CYPRINODON","TBO6A","Noel Statre 4Day Chronic Cyprinodon",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11835","NOEL STATRE 4DAY CHR D. MAGNA","TBO3C","Noel Statre 4Day Chronic D. Magna",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11836","NOEL STATRE 4DAY CHR D. PULEX","TBO3D","Noel Statre 4Day Chronic D. Pulex",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11837","NOEL STATRE 4DAY CHR L. MINOR","TBO1B","Noel Statre 4Day Chronic L. Minor",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11838","NOEL STATRE 4DAY CHR LEPOMIS MACROCHI","TBO6E","Noel Statre 4Day Chronic Lepomis Macrochi",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11839","NOEL STATRE 4DAY CHR MENIDIA","TBO6B","Noel Statre 4Day Chronic Menidia",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11840","NOEL STATRE 4DAY CHR MYSID. BAHIA","TBO3E","Noel Statre 4Day Chronic Mysid. Bahia",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11841","NOEL STATRE 4DAY CHR PIMEPHALES","TBO6C","Noel Statre 4Day Chronic Pimephales",1,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11842","NOEL STATRE 4DAY CHR SALMO GAIR.","TBO6D","Noel Statre 4Day Chronic Salmo Gair.",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11843","NOEL STATRE 4DAY CHR SELEN. CAPR.","TBO1A","Noel Statre 4Day Chronic Selen. Capr.",2,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11844","NOEL STATRE 7 DAY CHR CYPRINELLA LEEDSI","TBP6H","Noel Statre 7 Day Chronic Cyprinella Leedsi",1,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11845","NOEL STATRE 7DAY CHR ARBACIA","TBP3A","Noel Statre 7Day Chronic Arbacia",6,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11846","NOEL STATRE 7DAY CHR CERIODAPHNIA","TBP3B","Noel Statre 7Day Chronic Ceriodaphnia",782,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11847","NOEL STATRE 7DAY CHR CHAMPIA","TBP1C","Noel Statre 7Day Chronic Champia",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11848","NOEL STATRE 7DAY CHR CYPRINODON","TBP6A","Noel Statre 7Day Chronic Cyprinodon",2,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11849","NOEL STATRE 7DAY CHR D. MAGNA","TBP3C","Noel Statre 7Day Chronic D. Magna",4,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11850","NOEL STATRE 7DAY CHR D. PULEX","TBP3D","Noel Statre 7Day Chronic D. Pulex",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11851","NOEL STATRE 7DAY CHR L. MINOR","TBP1B","Noel Statre 7Day Chronic L. Minor",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11852","NOEL STATRE 7DAY CHR LEPOMIS MACROCHI","TBP6E","Noel Statre 7Day Chronic Lepomis Macrochi",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11853","NOEL STATRE 7DAY CHR MENIDIA","TBP6B","Noel Statre 7Day Chronic Menidia",456,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11854","NOEL STATRE 7DAY CHR MYSID. BAHIA","TBP3E","Noel Statre 7Day Chronic Mysid. Bahia",428,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11855","NOEL STATRE 7DAY CHR PIMEPHALES","TBP6C","Noel Statre 7Day Chronic Pimephales",660,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11856","NOEL STATRE 7DAY CHR SALMO GAIR.","TBP6D","Noel Statre 7Day Chronic Salmo Gair.",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11857","NOEL STATRE 7DAY CHR SELEN. CAPR.","TBP1A","Noel Statre 7Day Chronic Selen. Capr.",2,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11858","NOEL STATRE 96HR ACU LEPOMIS MACROCHI","TBN6E","Noel Statre 96Hr Acute Lepomis Macrochi",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11859","NOEL SUB-LETH 1HR CHR L. MINOR","TPE1B","Noel Sub-Leth 1Hr Chronic L. Minor",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11860","NOEL SUB-LETH 1HR CHR SELEN. CAPR.","TPE1A","Noel Sub-Leth 1Hr Chronic Selen. Capr.",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11861","NOEL SUB-LETH 1HR FERT. TEST CHR L. MINOR","TPG1B","Noel Sub-Leth 1Hr Fert. Test Chronic L. Minor",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11862","NOEL SUB-LETH 1HR FERT. TEST CHR SELEN. CAPR.","TPG1A","Noel Sub-Leth 1Hr Fert. Test Chronic Selen. Capr.",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11863","NOEL SUB-LETH 48HR CHR, 5-7 DAY REC. L. MINOR","TPF1B","Noel Sub-Leth 48Hr Chr, 5-7 Day Rec. L. Minor",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11864","NOEL SUB-LETH 48HR CHR, 5-7 DAY REC. SELEN. CAPR.","TPF1A","Noel Sub-Leth 48Hr Chr, 5-7 Day Rec. Selen. Capr.",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11865","NOEL SUB-LETH 4DAY CHR L. MINOR","TPC1B","Noel Sub-Leth 4Day Chronic L. Minor",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11866","NOEL SUB-LETH 4DAY CHR SELEN. CAPR","TPC1A","Noel Sub-Leth 4Day Chronic Selen. Capr",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11867","NOEL SUB-LETH 96HR ACU L. MINOR","TPB1B","Noel Sub-Leth 96Hr Acute L. Minor",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11868","NOEL SUB-LETH 96HR ACU SELEN. CAPR.","TPB1A","Noel Sub-Leth 96Hr Acute Selen. Capr.",0,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11869","NOEL SUB-LETH STATRE 7DAY CHR CYPRINODON","TPP6A","Noel Sub-Leth Statre 7Day Chronic Cyprinodon",10,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11870","NOEL SUB-LETH STATRE 7DAY CHR MENIDIA","TPP6B","Noel Sub-Leth Statre 7Day Chronic Menidia",536,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11871","NOEL SUB-LETH STATRE 7DAY CHR MYSID. BAHIA","TPP3E","Noel Sub-Leth Statre 7Day Chronic Mysid. Bahia",543,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11872","NOEL SUB-LTH STATRE 7DAY CHR CERIODAPHNIA","TPP3B","Noel Sub-Lth Statre 7Day Chronic Ceriodaphnia",993,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11873","NOEL SUB-LTH STATRE 7DAY CHR PIMEPHALES","TPP6C","Noel Sub-Lth Statre 7Day Chronic Pimephales",999,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"11874","1-Methylnaphthalene","77418","1-Methylnaphthalene",69,"90120","12849",.00622222222222222,"Group 2","","","","","","","","","","","","","","",""
"11875","2-Chloronaphthalene","34581","2-Chloronaphthalene",1245,"91587","13532",.02,"Group 2","","","","","","","Y","Y","","","","","","",""
"11876","2-Methylnaphthalene","77416","2-Methylnaphthalene",87,"91576","13524",.19,"Group 2","","","","","","","","","","","","","","",""
"11876","2-Methylnaphthalene","78868","2-Methylnaphthalene",23,"91576","13524",.19,"Group 2","","","","","","","","","","","","","","",""
"11877","Dimethylnaphthalene","81531","Dimethylnaphthalene",0,"28804888","250811",,"Group 2","","","","","","","","","","","","","","",""
"11878","Methylnaphthalene","81547","Methyl naphthalene",1,"1321944","83782",.00823529411764706,"Group 2","","","","","","","","","","","","","","",""
"11879","Naphthenic acids","78157","Naphthenic acid",2,"1338245","85977",,"Group 2","","","","","","","","Y","","","","","","",""
"11880","Neptune Blue","79745","Neptune Blue",1,"39409455","17026816",,"Group 2","","","","","","","","","","","","","","",""
"11881","Net rate of additionof heat","61575","Net rate of additionof heat",25,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","",""
"11882","Nickel carbonyl","73603","Nickel carbonyl",1,"13463393","186866",,"Pollutant Not Used for QNCR","","","","","","","","Y","Y","","","","","",""
